title,thread_url,post_id,username,datetime,comment,page
"TP HCM: Nhiều người không ngủ, đóng gói hàng cứu trợ ủng hộ miền Bắc",https://voz.vn/t/tp-hcm-nhieu-nguoi-khong-ngu-dong-goi-hang-cuu-tro-ung-ho-mien-bac.1009367/,post-33637254,Trọng Bạch Quang,2024-09-11T15:14:16+0700,"Hình ảnh dân Buôn Ma Thuột tranh giành mua nhu yếu phẩm, ùn ùn chở đi...ủng hộ
5 xe tải đầy đã xuất phát hướng về đồng bào miền Bắc",1
"TP HCM: Nhiều người không ngủ, đóng gói hàng cứu trợ ủng hộ miền Bắc",https://voz.vn/t/tp-hcm-nhieu-nguoi-khong-ngu-dong-goi-hang-cuu-tro-ung-ho-mien-bac.1009367/,post-33637392,saotroi,2024-09-11T15:22:26+0700,"Đấy, có hỗ trợ thì chở or gửi đồ tới như họ này, tới mấy khu di tản tạm thời ấy. Đừng kéo đàn kéo lũ tới thêm phiền.",1
"TP HCM: Nhiều người không ngủ, đóng gói hàng cứu trợ ủng hộ miền Bắc",https://voz.vn/t/tp-hcm-nhieu-nguoi-khong-ngu-dong-goi-hang-cuu-tro-ung-ho-mien-bac.1009367/,post-33637414,21August9519,2024-09-11T15:23:54+0700,Có mì tôm là không nên rồi nhé,1
"TP HCM: Nhiều người không ngủ, đóng gói hàng cứu trợ ủng hộ miền Bắc",https://voz.vn/t/tp-hcm-nhieu-nguoi-khong-ngu-dong-goi-hang-cuu-tro-ung-ho-mien-bac.1009367/,post-33637478,Big.(ass).,2024-09-11T15:27:13+0700,"Ra Hà Nội rồi mua thuê xe chở đi cho đỡ mệt, chở trong đó ra lâu lắm, ngoài này có thiếu đâu, chỉ mấy tỉnh bị lũ thôi",1
"TP HCM: Nhiều người không ngủ, đóng gói hàng cứu trợ ủng hộ miền Bắc",https://voz.vn/t/tp-hcm-nhieu-nguoi-khong-ngu-dong-goi-hang-cuu-tro-ung-ho-mien-bac.1009367/,post-33637479,nokia232,2024-09-11T15:27:17+0700,Thấy MN cũng còn nhiều người nghèo  thiếu ăn thiếu mặc lắm sao ko trích 1 phân ra ủng hộ,1
"TP HCM: Nhiều người không ngủ, đóng gói hàng cứu trợ ủng hộ miền Bắc",https://voz.vn/t/tp-hcm-nhieu-nguoi-khong-ngu-dong-goi-hang-cuu-tro-ung-ho-mien-bac.1009367/,post-33637517,cauopmuoi00,2024-09-11T15:29:58+0700,sao ko thêm miền trung vô luôn? dm bây giờ ngta ủng hộ ai thì kệ mẹ ngta mấy thằng như mày úng não vl,1
"TP HCM: Nhiều người không ngủ, đóng gói hàng cứu trợ ủng hộ miền Bắc",https://voz.vn/t/tp-hcm-nhieu-nguoi-khong-ngu-dong-goi-hang-cuu-tro-ung-ho-mien-bac.1009367/,post-33637526,khonghieusaobiban,2024-09-11T15:30:42+0700,"Cảm ơn nhân dân miền Nam anh hùng, bất khuất, tương thân tương ái rất nhiều, mọi người đã chứng minh rằng lũ súc sinh bất mãn xã hội, bẩn tính rác rưởi trên mạng chỉ là thiểu số cực kỳ ít ỏi.",1
"TP HCM: Nhiều người không ngủ, đóng gói hàng cứu trợ ủng hộ miền Bắc",https://voz.vn/t/tp-hcm-nhieu-nguoi-khong-ngu-dong-goi-hang-cuu-tro-ung-ho-mien-bac.1009367/,post-33637539,Gay_Lord,2024-09-11T15:31:03+0700,Miền Nam is the best,1
"TP HCM: Nhiều người không ngủ, đóng gói hàng cứu trợ ủng hộ miền Bắc",https://voz.vn/t/tp-hcm-nhieu-nguoi-khong-ngu-dong-goi-hang-cuu-tro-ung-ho-mien-bac.1009367/,post-33637549,ryan_lonely,2024-09-11T15:31:45+0700,"ra đó mua người ta lại chửi sg ko đóng góp gì..., chỉ dân ngoài đó tự lo",1
"TP HCM: Nhiều người không ngủ, đóng gói hàng cứu trợ ủng hộ miền Bắc",https://voz.vn/t/tp-hcm-nhieu-nguoi-khong-ngu-dong-goi-hang-cuu-tro-ung-ho-mien-bac.1009367/,post-33637559,ThoughtPolicez,2024-09-11T15:32:23+0700,"Mì gói nếu trần nước lạnh để 10-15 là ăn được.
Món mì gió này trong trại nó ăn rồi, tôi nghe bọn nó chỉ thế",1
"TP HCM: Nhiều người không ngủ, đóng gói hàng cứu trợ ủng hộ miền Bắc",https://voz.vn/t/tp-hcm-nhieu-nguoi-khong-ngu-dong-goi-hang-cuu-tro-ung-ho-mien-bac.1009367/,post-33637561,Captain Strawberry,2024-09-11T15:32:31+0700,"Đã có nói ở một thread khác, sáng nay mới ủng hộ cho quỹ, mẹ gửi đồ ăn, ba trích ngày lương...
100k không phải nhiều nhưng là góp gió thành bão, từ lúc đi làm và biết dùng banking app thì đều ủng hộ các đợt thiên tai dịch bệnh cả (dù ngay cả 2020 nhà mình ở chỗ lũ lụt)...
Mình bỉ bôi đám nào đấy chuyên đi bỉ bôi ngược miền trong thì cũng phải làm được cái gì đó khi có hoạn nạn",1
"TP HCM: Nhiều người không ngủ, đóng gói hàng cứu trợ ủng hộ miền Bắc",https://voz.vn/t/tp-hcm-nhieu-nguoi-khong-ngu-dong-goi-hang-cuu-tro-ung-ho-mien-bac.1009367/,post-33637566,saotroi,2024-09-11T15:32:46+0700,"thím biết vì sao mình đi tình nguyện ở miền núi mà toàn phải chở từ đồng bằng nên không, dù các cửa hàng ở thị trấn gần đó cũng có nhiều loại hàng.
Nếu chỉ 1 nhóm sẽ ko sao, chứ 100 nhóm cùng mua hàng một lúc thì sẽ mất cân đối hàng hoá. Đó là làm hại người khác ở nơi đó",1
"TP HCM: Nhiều người không ngủ, đóng gói hàng cứu trợ ủng hộ miền Bắc",https://voz.vn/t/tp-hcm-nhieu-nguoi-khong-ngu-dong-goi-hang-cuu-tro-ung-ho-mien-bac.1009367/,post-33637581,thuan199,2024-09-11T15:33:54+0700,"Cái nào cần thì cứu trước thôi thím. Miền bắc cần trước để người dân ổn định sinh hoạt lại đã.
Mua ở địa phương thì họ đã rành các nhà phân phối/cửa hàng. Mua giá cũng ok hơn. Giờ xách tiền ra HN mua số lượng lớn thì kiếm ai? Nếu không đủ thì chạy vòng vòng để kiếm à?
Suy nghĩ của họ là ra ngoài đó là cứu trợ liền, không phí thời gian phải chạy vòng vòng kiếm đồ mua.",1
"TP HCM: Nhiều người không ngủ, đóng gói hàng cứu trợ ủng hộ miền Bắc",https://voz.vn/t/tp-hcm-nhieu-nguoi-khong-ngu-dong-goi-hang-cuu-tro-ung-ho-mien-bac.1009367/,post-33637591,21August9519,2024-09-11T15:34:51+0700,"Tư duy của mấy anh đúng là đỉnh cow đấy
Hà Nội của anh trái bí bán 130k lận đó",1
"TP HCM: Nhiều người không ngủ, đóng gói hàng cứu trợ ủng hộ miền Bắc",https://voz.vn/t/tp-hcm-nhieu-nguoi-khong-ngu-dong-goi-hang-cuu-tro-ung-ho-mien-bac.1009367/,post-33637625,Ka Bu Chí,2024-09-11T15:37:02+0700,"Tôi cũng thấy thế, nên cứ 2 phần cứu trợ 1 phần giúp người nghèo địa phương
via
theNEXTvoz
for iPhone",1
"TP HCM: Nhiều người không ngủ, đóng gói hàng cứu trợ ủng hộ miền Bắc",https://voz.vn/t/tp-hcm-nhieu-nguoi-khong-ngu-dong-goi-hang-cuu-tro-ung-ho-mien-bac.1009367/,post-33637659,Xuân Sậy,2024-09-11T15:39:37+0700,Anh LÀM MẪU trước đi anh,1
"TP HCM: Nhiều người không ngủ, đóng gói hàng cứu trợ ủng hộ miền Bắc",https://voz.vn/t/tp-hcm-nhieu-nguoi-khong-ngu-dong-goi-hang-cuu-tro-ung-ho-mien-bac.1009367/,post-33637675,MUforever8,2024-09-11T15:40:42+0700,"có phải cứu trợ nơi này rồi bỏ bẵng nơi khác đâu mà phải lo thế, đợt cứu trợ này là khẩn thiết nhưng cũng là hãn hữu, còn người nghèo địa phương thì lúc nào chả có mạnh thường quân địa phương giúp đỡ không kể dịp này dịp nọ r",1
"TP HCM: Nhiều người không ngủ, đóng gói hàng cứu trợ ủng hộ miền Bắc",https://voz.vn/t/tp-hcm-nhieu-nguoi-khong-ngu-dong-goi-hang-cuu-tro-ung-ho-mien-bac.1009367/,post-33637693,đồng xu may mắn,2024-09-11T15:42:22+0700,Tấm lòng miền nam,1
"TP HCM: Nhiều người không ngủ, đóng gói hàng cứu trợ ủng hộ miền Bắc",https://voz.vn/t/tp-hcm-nhieu-nguoi-khong-ngu-dong-goi-hang-cuu-tro-ung-ho-mien-bac.1009367/,post-33637791,Trọng Bạch Quang,2024-09-11T15:47:17+0700,"Các bác đã chơi chưa? Chơi mạnh đi tầm này không chơi thì đợi nắng ráo mới chơi à? Có nhiêu chơi nhiêu thôi
đừng để nắng mới mang 14 tỷ ra giải ngân sống lỗi với đồng bào lắm á.",1
Tại sao không chấp nhận phân biệt vùng miền là điều đang diễn ra hàng ngày ?,https://voz.vn/t/tai-sao-khong-chap-nhan-phan-biet-vung-mien-la-dieu-dang-dien-ra-hang-ngay.584969/,post-18994023,xovixekz,2022-07-16T12:26:37+0700,"Tôi thắc mắc là tại sao vẫn có nhiều người cứ cho là PBVM không hề tồn tại cứ như là Racism, kì thị tôn giáo không tồn tại trên thế giới nhỉ ?
Thực ra chúng ta chỉ là một dân tộc thống nhất là ngôn ngữ tiếng, ba miền có thể hiểu nhau đó là sự hòa hợp bề ngoài. Còn về bản ngã (ego), và sâu hơn cái core của một dân tộc không một vùng miền nào có thể có chung được. Tôi dám khẳng định là  sống ở ba miền thì thằng nào cũng tự cho lối sống vùng đó là xịn sò nhất.
Lướt qua các thread về món ăn giữa các vùng miền thì anh miền nào cũng chê món này dân vùng đó đem vào SG dở hơn món bản địa xứ mình, etc. Đại khái thế thì thử hỏi tính địa phương nặng nề thế thì chuyện pbvm là sự đương nhiên, không phải là kỳ thị nhau bằng miệt thị ngôn ngữ chửi người Bắc Trung như chính mỗi vùng đã thế rồi, đã tự cho mình là nhất.
Hãy chấp nhận là sự phân biệt giữa vùng miền việt nam đang diễn ra. Có thể sau này 30 - 50 năm bọn trẻ từ nước ngoài mang suy nghĩ lối sống kiểu tây cải cách lại lúc nào thì tạm thời sự hòa hợp sâu vào gọi là dân tộc tính sẽ có được.",1
Tại sao không chấp nhận phân biệt vùng miền là điều đang diễn ra hàng ngày ?,https://voz.vn/t/tai-sao-khong-chap-nhan-phan-biet-vung-mien-la-dieu-dang-dien-ra-hang-ngay.584969/,post-18994040,Ma Bư Mập,2022-07-16T12:27:31+0700,"Anh chắc chưa đi tây, ở tây mới gọi là trùm phâm biệt vùng miền, chủng tộc, tôn giáo...",1
Tại sao không chấp nhận phân biệt vùng miền là điều đang diễn ra hàng ngày ?,https://voz.vn/t/tai-sao-khong-chap-nhan-phan-biet-vung-mien-la-dieu-dang-dien-ra-hang-ngay.584969/,post-18994060,xovixekz,2022-07-16T12:28:23+0700,Thì tôi nói rồi ở các quốc gia tiên tiến sự phân biệt vùng miền còn nặng nề hơn.,1
Tại sao không chấp nhận phân biệt vùng miền là điều đang diễn ra hàng ngày ?,https://voz.vn/t/tai-sao-khong-chap-nhan-phan-biet-vung-mien-la-dieu-dang-dien-ra-hang-ngay.584969/,post-18994193,Anh em chuột đồng,2022-07-16T12:34:36+0700,"Có thằng nói trai da trắng đủ thượng đẳng để chịch gái vàng đến đen ,nhưng trai vàng không có đủ trình để xơi niggas chứ đừng nói đến gái trắng , rõ ràng là trong tự nhiên đã có sự phân biệt",1
Tại sao không chấp nhận phân biệt vùng miền là điều đang diễn ra hàng ngày ?,https://voz.vn/t/tai-sao-khong-chap-nhan-phan-biet-vung-mien-la-dieu-dang-dien-ra-hang-ngay.584969/,post-18994250,tonytoe1122,2022-07-16T12:38:04+0700,"Con vịt thời bình thì hay đấu đá lẫn nhau vãi , thời chiến thì đồng lòng . Chả hiểu
via
theNEXTvoz
for iPhone",1
Tại sao không chấp nhận phân biệt vùng miền là điều đang diễn ra hàng ngày ?,https://voz.vn/t/tai-sao-khong-chap-nhan-phan-biet-vung-mien-la-dieu-dang-dien-ra-hang-ngay.584969/,post-18994290,vongquoc,2022-07-16T12:39:52+0700,Bởi vậy chúng ta cần một cuộc chiến. Coi trong asean thằng nào dễ thì thịt nó trước,1
Tại sao không chấp nhận phân biệt vùng miền là điều đang diễn ra hàng ngày ?,https://voz.vn/t/tai-sao-khong-chap-nhan-phan-biet-vung-mien-la-dieu-dang-dien-ra-hang-ngay.584969/,post-18994335,tonytoe1122,2022-07-16T12:42:33+0700,"cứ bt như này thì nam bắc chia rẽ , xong lại còn tiểu vương quốc . Nhưng như đợt hd981 , cả nước đồng lòng vcđ
via
theNEXTvoz
for iPhone",1
Tại sao không chấp nhận phân biệt vùng miền là điều đang diễn ra hàng ngày ?,https://voz.vn/t/tai-sao-khong-chap-nhan-phan-biet-vung-mien-la-dieu-dang-dien-ra-hang-ngay.584969/,post-18994504,vozVNuser,2022-07-16T12:51:44+0700,"nhớ mãi 1 còm của 1 thím trên này, đại ý là dân tộc mình khi rảnh ko có gì làm thì lôi nhau ra chửi vs pbvm, nhưng khi có hoạn nạn khó khăn thì sắn tay lên lao vào giúp lẫn nhau... nghe cũng hợp lý
Gửi từ Samsung SM-J600G bằng
vozFApp",1
Tại sao không chấp nhận phân biệt vùng miền là điều đang diễn ra hàng ngày ?,https://voz.vn/t/tai-sao-khong-chap-nhan-phan-biet-vung-mien-la-dieu-dang-dien-ra-hang-ngay.584969/,post-18994853,IronManZ,2022-07-16T13:11:57+0700,Da vàng mà ko xơi đc đen là do ko thích chứ liên quan gì,1
Tại sao không chấp nhận phân biệt vùng miền là điều đang diễn ra hàng ngày ?,https://voz.vn/t/tai-sao-khong-chap-nhan-phan-biet-vung-mien-la-dieu-dang-dien-ra-hang-ngay.584969/,post-18994897,muadientu_eway_dao,2022-07-16T13:14:42+0700,"Bởi vì nó ảnh hưởng tới nhà cầm quyền. Bất cứ đâu, bất cứ thể chế nào cũng vậy. Mỹ cũng không ngoại lệ, tại sao lại có cái gọi là đen quyền? Tóm lại vì vấn đề chính trị",1
Tại sao không chấp nhận phân biệt vùng miền là điều đang diễn ra hàng ngày ?,https://voz.vn/t/tai-sao-khong-chap-nhan-phan-biet-vung-mien-la-dieu-dang-dien-ra-hang-ngay.584969/,post-18995055,ltt107,2022-07-16T13:23:10+0700,"đó là thói đạo đắc giả của con người, Họ k nhận ra bản chất của con người là vậy. làm sao thay đổi mà họ lại lợi dụng nó để vì một mục đích nào đó. Chính những thằng trùm phân biệt thì luôn miệng bảo người khác phân biệt, ví dụ máy a ngoài đấy. dân nam ra đấy nó xem k ra gì, còn dân đấy vào nam sống phè phởn, nhà lầu ô tô...",1
