platform,category,query_type,keyword,video_id,title,comment_id,author,published_at,comment
youtube,Vùng miền,neutral,vùng miền,DZsLH7-Blns,"Dở Rồi: Tiktoker “Khuê Ơi Dạy Đi” Phân Biệt Vùng Miền, Chê Người Miền Nam Nghèo, Lười Hơn Miền Bắc?",UgzdZ_Ka2slXgouhNod4AaABAg,@minhthongvo7284,2026-06-09T05:57:15Z,"TP HCM làm việc, nộp ngân sách bao nhiêu?chỉ giữ lại khoảng 20-23 phần trăm, that lưng buộc bụng để lo an sinh cho hơn chục triệu dân.Nguồn thu từ dầu hỏa của Bà Rịa VT, các khu công nghiệp ở Bình Dương, Đồng nai dong góp nguồn lực kinh tế rất lớn cho đất nước. Đồng bằng sông Cửu Long đảm bảo an ninh lương thực cho cả nước, biến VN thành cường quốc xuất khẩu gạo, thủy hải sản, ca phê, hồ tiêu.... Miền Nam khí hậu ôn hòa, đất đai màu mỡ tru phu,. Người miền Nam hào sản mở rộng vòng tay chào đón lưu dân từ mọi miền của đất nước. Tất cả chúng ta là con Rồng cháu Tiên, chung dòng máu Lạc Hồng. Vậy mà bây giờ bị một đứa ranh con thốt ra những lời lẽ như vậy..... Thiệt đau anh em ơi.😂😂😂😂"
youtube,Vùng miền,neutral,vùng miền,DZsLH7-Blns,"Dở Rồi: Tiktoker “Khuê Ơi Dạy Đi” Phân Biệt Vùng Miền, Chê Người Miền Nam Nghèo, Lười Hơn Miền Bắc?",UgxCxTtU3xUjcfYyZYN4AaABAg,@ngocquynhhoahoang1399,2026-06-09T05:44:49Z,"Dân Bắc chính cống đây! 
ACE Dân Bắc đâu vào đánh sập kênh thằng Khuê  đi, nhục !"
youtube,Vùng miền,neutral,vùng miền,DZsLH7-Blns,"Dở Rồi: Tiktoker “Khuê Ơi Dạy Đi” Phân Biệt Vùng Miền, Chê Người Miền Nam Nghèo, Lười Hơn Miền Bắc?",UgwP21yAGj2Zyv_MLrZ4AaABAg,@TuyếtTrịnh-h6l,2026-06-09T05:35:46Z,Tôt hay xấu từng người ở đâu cũng có nhưng tôi nghe nhiều người kỳ thị là nhiều nói bác kỳ thi ở đâu
youtube,Vùng miền,neutral,vùng miền,DZsLH7-Blns,"Dở Rồi: Tiktoker “Khuê Ơi Dạy Đi” Phân Biệt Vùng Miền, Chê Người Miền Nam Nghèo, Lười Hơn Miền Bắc?",UgzHfOK1PuAyGfv6VRh4AaABAg,@KatieKat1109,2026-06-09T05:09:07Z,Nó bị bê đi chưa mn? Chính quyền hốt nó chưa mn? Mình cần 1 cái happy ending. 😁
youtube,Vùng miền,neutral,vùng miền,DZsLH7-Blns,"Dở Rồi: Tiktoker “Khuê Ơi Dạy Đi” Phân Biệt Vùng Miền, Chê Người Miền Nam Nghèo, Lười Hơn Miền Bắc?",UgzJ1H0_tQqhqKCt_NJ4AaABAg,@QuanLe-wn4ff,2026-06-09T05:09:05Z,Công an chưa bắt nó hả...để cái loại người này ngoài xã hội chỉ thêm phiền phức.
youtube,Vùng miền,neutral,vùng miền,DZsLH7-Blns,"Dở Rồi: Tiktoker “Khuê Ơi Dạy Đi” Phân Biệt Vùng Miền, Chê Người Miền Nam Nghèo, Lười Hơn Miền Bắc?",UgwiATKFa_jEtI-Pjh54AaABAg,@kiengiangnguoi3254,2026-06-09T03:44:04Z,"Bạn Khuê sơ hở là ""làm chủ"" mà không thể làm chủ bản thân, phát ngôn của mình. Ngộ ghê hen."
youtube,Vùng miền,neutral,vùng miền,DZsLH7-Blns,"Dở Rồi: Tiktoker “Khuê Ơi Dạy Đi” Phân Biệt Vùng Miền, Chê Người Miền Nam Nghèo, Lười Hơn Miền Bắc?",UgwEvf1oxZdmbU63p9V4AaABAg,@toantran-ro3gw,2026-06-09T03:25:36Z,Tao thi thấy ngược lại tui nam nó chê miền bắc rất nhiều nhưng k ai nói tới người bắc chê nguoief nam.nghèo la tụi nó vào hội đồng
youtube,Vùng miền,neutral,vùng miền,DZsLH7-Blns,"Dở Rồi: Tiktoker “Khuê Ơi Dạy Đi” Phân Biệt Vùng Miền, Chê Người Miền Nam Nghèo, Lười Hơn Miền Bắc?",UgykPJEV-9lW8H6YRZl4AaABAg,@BìnhHàThanh-g5z,2026-06-09T03:12:03Z,Thiết nghĩ người SG của chúng ta cũng nên in hình hắn ta dán trước cửa để Anh ta đi đến đâu người SG mời ra đến đó ^^
youtube,Vùng miền,neutral,vùng miền,DZsLH7-Blns,"Dở Rồi: Tiktoker “Khuê Ơi Dạy Đi” Phân Biệt Vùng Miền, Chê Người Miền Nam Nghèo, Lười Hơn Miền Bắc?",Ugx7Q-YYoW9CjVpRkEp4AaABAg,@Tâm-008,2026-06-09T02:18:42Z,nó là người tàu cộng qua VN chia rẽ dân tộc
youtube,Vùng miền,neutral,vùng miền,DZsLH7-Blns,"Dở Rồi: Tiktoker “Khuê Ơi Dạy Đi” Phân Biệt Vùng Miền, Chê Người Miền Nam Nghèo, Lười Hơn Miền Bắc?",UgwNvxS3-_1yeA-Rt9h4AaABAg,@TriệuHuỳnh-q7u,2026-06-09T02:11:54Z,Nếu như phạt tiền khi suất phạm danh dự của người khác bị phạt 1tr/người thì cả miền Nam thì đóng phạt nhiều đấy
youtube,Vùng miền,neutral,vùng miền,DZsLH7-Blns,"Dở Rồi: Tiktoker “Khuê Ơi Dạy Đi” Phân Biệt Vùng Miền, Chê Người Miền Nam Nghèo, Lười Hơn Miền Bắc?",UgwMw43UisAdrGPXT2F4AaABAg,@Giaima-v7h,2026-06-09T01:27:00Z,"Ông cha thì đánh đông dẹp bắc thống nhất nước nhà, để con cháu giờ sướng quá hoá rồ lên mạng chửi nhau, kỳ thị phân biệt vùng miền"
youtube,Vùng miền,neutral,vùng miền,DZsLH7-Blns,"Dở Rồi: Tiktoker “Khuê Ơi Dạy Đi” Phân Biệt Vùng Miền, Chê Người Miền Nam Nghèo, Lười Hơn Miền Bắc?",UgzPjFzBUw8o50xBwIJ4AaABAg,@linhnguyen8887,2026-06-09T00:51:57Z,Nhìn cái mặt rõ nét tiểu nhân
youtube,Vùng miền,neutral,vùng miền,DZsLH7-Blns,"Dở Rồi: Tiktoker “Khuê Ơi Dạy Đi” Phân Biệt Vùng Miền, Chê Người Miền Nam Nghèo, Lười Hơn Miền Bắc?",UgynFPS267vt7V4XEPF4AaABAg,@VỹThái-v5n,2026-06-09T00:40:30Z,Nhìn mặt thằng này ...... 😮😮😮😂😂😂
youtube,Vùng miền,neutral,vùng miền,DZsLH7-Blns,"Dở Rồi: Tiktoker “Khuê Ơi Dạy Đi” Phân Biệt Vùng Miền, Chê Người Miền Nam Nghèo, Lười Hơn Miền Bắc?",UgykUBq7dVu7F3yhril4AaABAg,@HKh-s1f,2026-06-09T00:35:17Z,Đào Năm lấp Bác đó tháng chó de
youtube,Vùng miền,neutral,vùng miền,DZsLH7-Blns,"Dở Rồi: Tiktoker “Khuê Ơi Dạy Đi” Phân Biệt Vùng Miền, Chê Người Miền Nam Nghèo, Lười Hơn Miền Bắc?",UgyqtRugz1w5xDam-rx4AaABAg,@chonmmomkhong6742,2026-06-09T00:14:16Z,Thang nay phai bi truy tố trước pháp luật
youtube,Vùng miền,neutral,vùng miền,DZsLH7-Blns,"Dở Rồi: Tiktoker “Khuê Ơi Dạy Đi” Phân Biệt Vùng Miền, Chê Người Miền Nam Nghèo, Lười Hơn Miền Bắc?",UgyUK-gDBKl2LY1LkvV4AaABAg,@toananhnguyen1429,2026-06-09T00:08:22Z,"Giờ thì tôi hiểu là tại sao 10 năm trở lại đây những thành phần chống phá nhà nước như huyền như, lê trung khoa, đoàn bảo châu, vượng râu, lê huy san đều mang gốc Bắc.  😢😢"
youtube,Vùng miền,neutral,vùng miền,DZsLH7-Blns,"Dở Rồi: Tiktoker “Khuê Ơi Dạy Đi” Phân Biệt Vùng Miền, Chê Người Miền Nam Nghèo, Lười Hơn Miền Bắc?",UgxTXW9WpZzUDakEZ_F4AaABAg,@FoneSamsung-m4u,2026-06-09T00:02:05Z,Nó đang chửi đảng đấy chửi tụi MTGPMN tụi ông kiệt ông khải sang bà bình kia...
youtube,Vùng miền,neutral,vùng miền,DZsLH7-Blns,"Dở Rồi: Tiktoker “Khuê Ơi Dạy Đi” Phân Biệt Vùng Miền, Chê Người Miền Nam Nghèo, Lười Hơn Miền Bắc?",Ugwa6jvn0A_I4bzYaGt4AaABAg,@hominhcuong671,2026-06-08T23:45:33Z,Điệp viên 3 que là đây tìm đâu cho xa
youtube,Vùng miền,neutral,vùng miền,DZsLH7-Blns,"Dở Rồi: Tiktoker “Khuê Ơi Dạy Đi” Phân Biệt Vùng Miền, Chê Người Miền Nam Nghèo, Lười Hơn Miền Bắc?",UgxJXh5vU_8Q8MPPYHt4AaABAg,@TrinhtienThanh-n2i,2026-06-08T21:45:52Z,https://youtu.be/oOqfNQiXEnQ?si=W-AQQWjHAKA2fBzi.  😳 Ồ dân vùng nào đi xuất khẩu lao động nhiều nhất.ăn trộm khắp năm châu.?.thật đẹp mặt con cháu vùng ngoài ngàn năm .tộc rau má mãi đỉnh.Vịt lam muôn lăm…???🇻🇳🫢✨⚡️🔥mô phật 👏🙏🥲
youtube,Vùng miền,neutral,vùng miền,DZsLH7-Blns,"Dở Rồi: Tiktoker “Khuê Ơi Dạy Đi” Phân Biệt Vùng Miền, Chê Người Miền Nam Nghèo, Lười Hơn Miền Bắc?",Ugxu1CcI9TcleqFklz94AaABAg,@MandysMac,2026-06-08T19:35:58Z,"Ai chê Miền Bắc nghèo vậy để thằng mõm này ý kiến vậy? Nói thẳng luôn,dân Bắc siêng,chịu làm nên có rất nhiều người giàu; Dân miền Nam chỉ nói dân miền Bắc giàu nhưng tính tình thì rất ố dề,ví dụ nhiều lắm đừng hỏi"
youtube,Vùng miền,neutral,vùng miền,DZsLH7-Blns,"Dở Rồi: Tiktoker “Khuê Ơi Dạy Đi” Phân Biệt Vùng Miền, Chê Người Miền Nam Nghèo, Lười Hơn Miền Bắc?",Ugx5Oi-bvw8vnVEehqF4AaABAg,@Tuy_phong,2026-06-08T18:26:38Z,Miệng rộng lắm lời quá 😊
youtube,Vùng miền,neutral,vùng miền,DZsLH7-Blns,"Dở Rồi: Tiktoker “Khuê Ơi Dạy Đi” Phân Biệt Vùng Miền, Chê Người Miền Nam Nghèo, Lười Hơn Miền Bắc?",UgyJWdUDP4bTpV0IKVN4AaABAg,@trinhpham-iq9cv,2026-06-08T17:51:31Z,NHÌN MỒM thang này giống ( CÁI L. Ở. ) của BA đã DE 05 CON … thêm GƯƠNG MẶT nó giống KHI TRƯỜNG SƠN 👎🏿👎🏿👎🏿👎🏿
youtube,Vùng miền,neutral,vùng miền,DZsLH7-Blns,"Dở Rồi: Tiktoker “Khuê Ơi Dạy Đi” Phân Biệt Vùng Miền, Chê Người Miền Nam Nghèo, Lười Hơn Miền Bắc?",Ugw47FRKW674mdpfkf94AaABAg,@northbac2645,2026-06-08T15:44:53Z,Sau này mày khó sống trong đất nam rồi.
youtube,Vùng miền,neutral,vùng miền,DZsLH7-Blns,"Dở Rồi: Tiktoker “Khuê Ơi Dạy Đi” Phân Biệt Vùng Miền, Chê Người Miền Nam Nghèo, Lười Hơn Miền Bắc?",UgzJknb_IOkdAD-sgjJ4AaABAg,@ThuyêtNiê-p9b,2026-06-08T15:23:57Z,Sao toàn người miền bắc phần biệt người miền Nam vậy nhỉ? chứng tỏ miền bắc luôn luôn là người kiếm chuyện
youtube,Vùng miền,neutral,vùng miền,DZsLH7-Blns,"Dở Rồi: Tiktoker “Khuê Ơi Dạy Đi” Phân Biệt Vùng Miền, Chê Người Miền Nam Nghèo, Lười Hơn Miền Bắc?",UgxmofrRS_fOv2Vx2L54AaABAg,@EduNhấtĐạo,2026-06-08T15:05:27Z,Tôi miền Bắc nhưng k đồng tình nhé! Ở đâu chả có người nọ người kia.
youtube,Vùng miền,neutral,vùng miền,DZsLH7-Blns,"Dở Rồi: Tiktoker “Khuê Ơi Dạy Đi” Phân Biệt Vùng Miền, Chê Người Miền Nam Nghèo, Lười Hơn Miền Bắc?",Ugw2J8JsOxepw85ecjh4AaABAg,@kenhgiaitrigocnhincuocsong5977,2026-06-08T15:00:02Z,Lại thêm 1 thằng óc lợn nữa
youtube,Vùng miền,neutral,vùng miền,DZsLH7-Blns,"Dở Rồi: Tiktoker “Khuê Ơi Dạy Đi” Phân Biệt Vùng Miền, Chê Người Miền Nam Nghèo, Lười Hơn Miền Bắc?",UgyRiaHG1zwImSv_O6p4AaABAg,@chungphamtran475,2026-06-08T14:14:17Z,Mày đừng để anh thấy mặt mày ở Sài Gòn.. Khai ơi chui lại vô chui ra đi.
youtube,Vùng miền,neutral,vùng miền,DZsLH7-Blns,"Dở Rồi: Tiktoker “Khuê Ơi Dạy Đi” Phân Biệt Vùng Miền, Chê Người Miền Nam Nghèo, Lười Hơn Miền Bắc?",UgxL-TadhVTnwiw38B14AaABAg,@LoiTrungTruong,2026-06-08T14:10:04Z,"Tôi đã từng bình luận và mong muốn PLVN phải thay đổi cách xử lý những loại người này. nếu như tôi có có thẩm quyền xử vụ này tôi cam đoan chính phủ VN ko phải tốn 1 giọt mồ hôi nào cả. và cũng ko cần phạt thằng này bằng rất nhiều tiền để nó  sợ, mà cách để phạt nó để tới đời cháu nó cũng còn nhớ lúc còn trẻ Ông nội mày đã bị phạt như thế này. (Trong vòng 1 tháng phải đi bộ từ Bắc vô Nam và trước ngực có treo tấm bảng nhựa có ghi dòng chữ. Tôi đã sỉ nhục người Miền Nam là người lười biếng). trên đầu có đội nón kết và có camera hành trình được cơ quan có thẩm quyền theo dõi từng giây từng phút, trong khi thi hành lệnh phạt nếu bỏ trốn, CA có quyền bắn chết tại chổ. và trong 1 tháng nếu từ Bắc đi vào Nam mà kịp thì phải bắt đầu lại Từ Nam trở về Bắc  đến khi nào kịp thì thôi.
Thử hỏi nếu có 1 người từng bị phạt như vậy. được người dân cả nước VN chứng kiến theo dõi qua màn hình ĐT hay tivi thì có ai còn dám vi phạm dù chỉ 1 lần ko? ko còn chắc chắn ko còn nữa. tàn nhẫn nhưng mãi mãi sẽ không còn ai  dám dùng truyền thông để phân biệt vùng miền hay sỉ nhục nhau nữa. 
Ý kiến cá nhận tôi, tôi tức quá nên viết lên đây để bộc bạch hết những bực tức trong lòng. có hình phạt nào mà hay hơn hay tiết kiệm hơn nữa mời AE cho thêm ý kiến."
youtube,Vùng miền,neutral,vùng miền,DZsLH7-Blns,"Dở Rồi: Tiktoker “Khuê Ơi Dạy Đi” Phân Biệt Vùng Miền, Chê Người Miền Nam Nghèo, Lười Hơn Miền Bắc?",UgyQfBaXp2iUWtixgkt4AaABAg,@Motivation-y3w,2026-06-08T14:02:32Z,Mất dạy vô văn hóa do đâu nhỉ😂
youtube,Vùng miền,neutral,vùng miền,DZsLH7-Blns,"Dở Rồi: Tiktoker “Khuê Ơi Dạy Đi” Phân Biệt Vùng Miền, Chê Người Miền Nam Nghèo, Lười Hơn Miền Bắc?",Ugykjh3tAwCVieLS26N4AaABAg,@HồngVũ-b1k,2026-06-08T13:50:17Z,Nghe giong noi voi cai mat thang nay tui muong tat vao mat no cho phu cai mõ gâu gau cua no
youtube,Vùng miền,neutral,vùng miền,DZsLH7-Blns,"Dở Rồi: Tiktoker “Khuê Ơi Dạy Đi” Phân Biệt Vùng Miền, Chê Người Miền Nam Nghèo, Lười Hơn Miền Bắc?",UgzyvicNCV2Ol3GjHVh4AaABAg,@ManhTien-m1j,2026-06-08T13:38:49Z,Cho nó đi bóc lịch đi
youtube,Vùng miền,neutral,vùng miền,DZsLH7-Blns,"Dở Rồi: Tiktoker “Khuê Ơi Dạy Đi” Phân Biệt Vùng Miền, Chê Người Miền Nam Nghèo, Lười Hơn Miền Bắc?",UgxALh9pLHiIqHFZpgh4AaABAg,@MTMmoustacheman,2026-06-08T13:31:42Z,tôi cũng ko bất ngờ gì khi biết nó xuất phát từ tíc tốc
youtube,Vùng miền,neutral,vùng miền,DZsLH7-Blns,"Dở Rồi: Tiktoker “Khuê Ơi Dạy Đi” Phân Biệt Vùng Miền, Chê Người Miền Nam Nghèo, Lười Hơn Miền Bắc?",Ugz9Gky_7bhNR1l1iSR4AaABAg,@TienThai_pi_to_lon,2026-06-08T13:23:46Z,"Hai ba cái cái mỏm bành này😂😂😂,"
youtube,Vùng miền,neutral,vùng miền,DZsLH7-Blns,"Dở Rồi: Tiktoker “Khuê Ơi Dạy Đi” Phân Biệt Vùng Miền, Chê Người Miền Nam Nghèo, Lười Hơn Miền Bắc?",UgxjWzczMUUmtaR1iSB4AaABAg,@baovo358,2026-06-08T13:12:37Z,"Chỉ cần người nam tẩy chay hàng quán của người bắc kinh doanh trong nam ko mua ko giao dịch thử coi người bắc có giàu ko nhé...bớt thượng đẳng đi người bắc ơi ,hãy nhớ khi kinh tế ngoài đó chưa phát triển các bạn cũng chạy vào nam kiếm sống thôi nếu người nam kỳ thị vùng miệt cô lập các bạn thì các bạn ko sống trong nam đc đâu ,riêng tôi ko bao giờ tôi làm thuê làm mướn hay nịnh bợ người bắc ,lúc trước gặp người bắc trong tphcm cảm thấy bình thường chắc từ nay né mấy hàng quán người bắc ra quá vì có mua ủng hộ làm giàu cho các bạn cũng quay ra khinh mệt người nam thôi, sợ né ra trc."
youtube,Vùng miền,neutral,vùng miền,DZsLH7-Blns,"Dở Rồi: Tiktoker “Khuê Ơi Dạy Đi” Phân Biệt Vùng Miền, Chê Người Miền Nam Nghèo, Lười Hơn Miền Bắc?",UgwE_XavCAMmx4OX0mF4AaABAg,@Bodonthan-v2n,2026-06-08T12:53:21Z,Hi vọng là nhà nước bế mấy thành phần này đi vài năm chứ để nó bên ngoài ko ổn tí nào....
youtube,Vùng miền,neutral,vùng miền,DZsLH7-Blns,"Dở Rồi: Tiktoker “Khuê Ơi Dạy Đi” Phân Biệt Vùng Miền, Chê Người Miền Nam Nghèo, Lười Hơn Miền Bắc?",UgwdZtaaAiF4Nrqi-s14AaABAg,@trongvan-mf5hp,2026-06-08T12:50:16Z,Cho nó bây màu kênh cho rồi
youtube,Vùng miền,neutral,vùng miền,DZsLH7-Blns,"Dở Rồi: Tiktoker “Khuê Ơi Dạy Đi” Phân Biệt Vùng Miền, Chê Người Miền Nam Nghèo, Lười Hơn Miền Bắc?",Ugzmk-2lhI9gARVqTXd4AaABAg,@khoido7351,2026-06-08T12:43:50Z,Nhìn mặt èo có tý thiện cảm
youtube,Vùng miền,neutral,vùng miền,DZsLH7-Blns,"Dở Rồi: Tiktoker “Khuê Ơi Dạy Đi” Phân Biệt Vùng Miền, Chê Người Miền Nam Nghèo, Lười Hơn Miền Bắc?",UgxtSjdMs2FayUTBxT54AaABAg,@haiphongthuynguyen9628,2026-06-08T12:37:09Z,Có tí viu tí lai tưởng mình là to ảo tưởng quá
youtube,Vùng miền,neutral,vùng miền,DZsLH7-Blns,"Dở Rồi: Tiktoker “Khuê Ơi Dạy Đi” Phân Biệt Vùng Miền, Chê Người Miền Nam Nghèo, Lười Hơn Miền Bắc?",Ugz7-5NYMyYApI0qeMl4AaABAg,@HungLam-my5qk,2026-06-08T11:25:15Z,"năm 75 đội nón cối cầm AK47 vô Nam, Năm 85 xin tị nạn vượt biên sang Mỹ 😂"
youtube,Vùng miền,neutral,vùng miền,DZsLH7-Blns,"Dở Rồi: Tiktoker “Khuê Ơi Dạy Đi” Phân Biệt Vùng Miền, Chê Người Miền Nam Nghèo, Lười Hơn Miền Bắc?",UgwdWyBdUNYoNFiaJ7R4AaABAg,@NguyễnLong-p3k,2026-06-08T11:19:23Z,Cho nào chẳng có người giàu kẻ nghèo .....
youtube,Vùng miền,neutral,vùng miền,DZsLH7-Blns,"Dở Rồi: Tiktoker “Khuê Ơi Dạy Đi” Phân Biệt Vùng Miền, Chê Người Miền Nam Nghèo, Lười Hơn Miền Bắc?",UgycAvRSjKogFQW44QJ4AaABAg,@TonyHuynh185,2026-06-08T10:51:12Z,"a đuma đợt bão lũ góp tiền cho nó giờ nó nói cần gì tụi bây giúp, má sao tao tiếc tiền dữ vậy bây"
youtube,Vùng miền,neutral,vùng miền,DZsLH7-Blns,"Dở Rồi: Tiktoker “Khuê Ơi Dạy Đi” Phân Biệt Vùng Miền, Chê Người Miền Nam Nghèo, Lười Hơn Miền Bắc?",UgyekkBgsDYv6gUaQot4AaABAg,@user-ej9qg2bb7n,2026-06-08T09:58:26Z,"Ở đâu cũng có nguời giàu và nghèo, k nên so sánh mất đoàn kết. Miền nào cũng có người tốt và ng xấu."
youtube,Vùng miền,neutral,vùng miền,DZsLH7-Blns,"Dở Rồi: Tiktoker “Khuê Ơi Dạy Đi” Phân Biệt Vùng Miền, Chê Người Miền Nam Nghèo, Lười Hơn Miền Bắc?",UgypkGraqR_rRtNRAqt4AaABAg,@revengerka,2026-06-08T09:53:35Z,"tui là ng miền Nam, chưa từng có ý nghĩ là người miền nào giỏi hơn miền nào. Kinh nghiệm đi làm cho thấy giỏi là giỏi, đâu phải là người ở đâu mới giỏi. Thật là....Người Bắc có sự uyên bác, người Nam có sự nhanh nhạy, người miền Trung có sự linh hoạt."
youtube,Vùng miền,neutral,vùng miền,DZsLH7-Blns,"Dở Rồi: Tiktoker “Khuê Ơi Dạy Đi” Phân Biệt Vùng Miền, Chê Người Miền Nam Nghèo, Lười Hơn Miền Bắc?",Ugw7vCa5-_wVcp0PNmJ4AaABAg,@TruNguyen-fr4vl,2026-06-08T09:35:13Z,Tôi thích nhất câu vải cả đái
youtube,Vùng miền,neutral,vùng miền,DZsLH7-Blns,"Dở Rồi: Tiktoker “Khuê Ơi Dạy Đi” Phân Biệt Vùng Miền, Chê Người Miền Nam Nghèo, Lười Hơn Miền Bắc?",UgyI5YGlyhsaoS3G3P14AaABAg,@TienNguyen-vc4pv,2026-06-08T09:34:11Z,"Thằng này nó bị tâm thần trách nó chi, đưa nó vô biên hòa ở đi, cho biết miền Nam"
youtube,Vùng miền,neutral,vùng miền,uPlGw1fQSpI,Phân Biệt Vùng Miền Kiểu,Ugxdzyz6083cp_Hx1eV4AaABAg,@Harry_love_kpop,2026-04-25T08:15:27Z,ê nma t thắc mắc là s Thanh Hóa lại bị đem ra joke kiểu v thế=))? T thắc mắc tht ý:)
youtube,Vùng miền,neutral,vùng miền,uPlGw1fQSpI,Phân Biệt Vùng Miền Kiểu,UgwcYTH0dFj5kYDvrKB4AaABAg,@hoangthithanhngoc519,2026-04-23T13:57:56Z,36 quê mình
youtube,Vùng miền,neutral,vùng miền,uPlGw1fQSpI,Phân Biệt Vùng Miền Kiểu,UgwKTizEpZkK1a7PgoR4AaABAg,@anhgàvnroblox,2026-04-14T04:52:37Z,Tui nam định
youtube,Vùng miền,neutral,vùng miền,uPlGw1fQSpI,Phân Biệt Vùng Miền Kiểu,Ugwh5O0Gtz00Op36lCN4AaABAg,@imAmandaroblox,2026-03-24T14:00:03Z,TÔI QUÊ NAM ĐỊNH NHA NGHE ỔNG KIA NÓI BỊ TỨC Á
youtube,Vùng miền,neutral,vùng miền,uPlGw1fQSpI,Phân Biệt Vùng Miền Kiểu,UgwolXsdWygtIKXi4bd4AaABAg,@nNhien1905,2026-03-24T11:45:25Z,36 thanh hóa
youtube,Vùng miền,neutral,vùng miền,uPlGw1fQSpI,Phân Biệt Vùng Miền Kiểu,UgxMr_oeeJWFIDRSOo54AaABAg,@TaoLaHuyDepZaiAntiVNCH2k13,2026-03-23T04:22:02Z,Ngu vượt thời đại 😊
youtube,Vùng miền,neutral,vùng miền,uPlGw1fQSpI,Phân Biệt Vùng Miền Kiểu,UgwpUfXnQlNXb3lcMF94AaABAg,@cOOlkidd-sword,2026-03-20T16:51:19Z,"Ê eeeeeeeeeeee
S m nhét tên t vào vid này 🗿 hả thg ND kia :)"
youtube,Vùng miền,neutral,vùng miền,uPlGw1fQSpI,Phân Biệt Vùng Miền Kiểu,Ugx4J3Dj_OTeYEi5Mqh4AaABAg,@WSYT_kitibelldaden,2026-03-15T05:11:04Z,Bạn quê ở đâu tôi quê tiền giang cũ
youtube,Vùng miền,neutral,vùng miền,uPlGw1fQSpI,Phân Biệt Vùng Miền Kiểu,UgwLpy3YXutKOsJlf_x4AaABAg,@dinohuy123,2026-03-05T12:54:31Z,ọc ọc là j z
youtube,Vùng miền,neutral,vùng miền,uPlGw1fQSpI,Phân Biệt Vùng Miền Kiểu,UgwcEEgAtxQ5AtfkauB4AaABAg,@bangtansoyeondan8948,2026-02-27T14:23:02Z,Quê tao ở California
youtube,Vùng miền,neutral,vùng miền,uPlGw1fQSpI,Phân Biệt Vùng Miền Kiểu,UgwUAfi_VHzqk-rOzCN4AaABAg,@Ori1703,2026-02-25T12:11:10Z,Ủa e người Nam Định 👁️👄👁️
youtube,Vùng miền,neutral,vùng miền,uPlGw1fQSpI,Phân Biệt Vùng Miền Kiểu,Ugx19GrCQtxaFdDSYjl4AaABAg,@BongThi-b1i2z,2026-02-22T14:54:05Z,t ở lạng Sơn 😂
youtube,Vùng miền,neutral,vùng miền,uPlGw1fQSpI,Phân Biệt Vùng Miền Kiểu,Ugwt6Jl_GmA5Y9oM_DN4AaABAg,@RATTINA15473,2026-02-22T13:19:15Z,Tự nhiên lôi toii vô làm gì thé( Linh é)
youtube,Vùng miền,neutral,vùng miền,uPlGw1fQSpI,Phân Biệt Vùng Miền Kiểu,Ugyg4XLRFGNNAbPuhnN4AaABAg,@thidinhnguyen7755,2026-02-22T10:44:46Z,Ko sao 36 vẫn gấp đôi 18
youtube,Vùng miền,neutral,vùng miền,uPlGw1fQSpI,Phân Biệt Vùng Miền Kiểu,UgzxK6pmI3tP-4D3m5l4AaABAg,@MayXanhDien-i4j,2026-02-21T12:03:14Z,Hải Phòng quê tôi còn có thể gọi là Thành Phố Hoa Phượng Đỏ
youtube,Vùng miền,neutral,vùng miền,uPlGw1fQSpI,Phân Biệt Vùng Miền Kiểu,UgyymeqDrL2gC3vK8p14AaABAg,@nhatminhquangcao2211,2026-02-21T10:03:56Z,Người nam định đã xem video 🐧
youtube,Vùng miền,neutral,vùng miền,uPlGw1fQSpI,Phân Biệt Vùng Miền Kiểu,Ugzm9x2NZKez4RNw8ZV4AaABAg,@ĐứcHồTrọng-e9g,2026-02-04T06:16:19Z,Ây you tao người nghệ an đấy 😂😂😂😂
youtube,Vùng miền,neutral,vùng miền,uPlGw1fQSpI,Phân Biệt Vùng Miền Kiểu,UgxbL7lq_X0hbOU34md4AaABAg,@conexion_k,2026-01-31T12:34:52Z,T quêbNam Định thâtk này
youtube,Vùng miền,neutral,vùng miền,uPlGw1fQSpI,Phân Biệt Vùng Miền Kiểu,UgzQU9C_qqSaMvI140V4AaABAg,@ThuylieuNguyen-r7u,2026-01-31T05:47:57Z,"Tôi tên ""Sơn"" mà:0"
youtube,Vùng miền,neutral,vùng miền,uPlGw1fQSpI,Phân Biệt Vùng Miền Kiểu,UgwOsQHO8gHxpY6ENJJ4AaABAg,@Sữachuacute,2026-01-29T14:36:53Z,m đừng quên là m quê đăt lăt
youtube,Vùng miền,neutral,vùng miền,uPlGw1fQSpI,Phân Biệt Vùng Miền Kiểu,UgwOq8NBfOEwLBsYKZN4AaABAg,@MrDauNgo,2026-01-26T10:49:53Z,Quê Đồng Nai thì...
youtube,Vùng miền,neutral,vùng miền,uPlGw1fQSpI,Phân Biệt Vùng Miền Kiểu,UgzO1gsfE8kOklcwjUN4AaABAg,@anhquach1143,2026-01-25T10:03:47Z,Quê bà t ở Nam Định còn tk bn t Thanh Hóa
youtube,Vùng miền,neutral,vùng miền,uPlGw1fQSpI,Phân Biệt Vùng Miền Kiểu,UgwkwmfTpxL_-O_k97h4AaABAg,@SovietUnion1991blyat,2026-01-25T05:03:08Z,15 chào 15
